"school_id"|"name"|"address"|"country"|"city"|"county"|"postcode"|"tel"|"fax"|"website"|"email"|"schooltype"|"si"|"sp"|"ra"|"pupilno"|"boarderno"|"boarderage"|"lastupdate"|"staffid"|"remarks"|"lat"|"lng"|"childvisaage"|"case"|"case"|"case"|"loginname"|"loginpassword"|"keyword"
183|"Finborough School"|"The Hall, GT. Finborough"|"UK"|"Stowmarket"|"Suffolk"|"IP14 3EF"|"44 14 4977 3600"|"44 14 4977 3601"|"www.finboroughschool.co.uk"|"admin@finboroughschool.co.uk"|"Co-Ed"|"Independent School"|"All"|"Non denominational"|445|70|"9-18 (2-18)"|"20200222204735"|"AA00078"|"HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, Golf, chinese_few"
525|"Tettenhall College"|"Wood Road, Tettenhall"|"UK"|"Wolverhampton"|"West Midlands"|"WV6 8QX"|"44 19 0275 1119"|"44 19 0274 1940"|"www.tettenhallcollege.co.uk"|""|"Co-Ed"|"Independent School"|"All"|"Inter denominational"|420|77|"9-18 (2-18)"|"20210511102401"|"AA00078"|"For Overseas Admissions, pls contact Miss Annabelle Addison,"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"special_need_school, school_near_town, friendly"
200|"Gordonstoun School"|"ELGIN"|"UK"|"Moray"|"Scotland"|"IV30 5RF"|"44 13 4383 7837"|"44 13 4383 7838"|"www.gordonstoun.org.uk"|"lambies@gordonstoun.org.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Non denominational"|549|381|"8-18 (5-18)"|"20231028120401"|"AA00078"|"[19May16]  cannot find regform hard copy on web, only find online registration on web
[28 Jul 17] The school have a pool of local guardians and can appoint one at a cost of approximately £350 per term."|0|0|17|"Y"|"Y"|"Y"|"gordonstoun"|"***********************"|"dance_academic, activities_gd, rural, campus_huge"
30|"Adcote School For Girls"|"Little Ness"|"UK"|"Shrewsbury"|"Shropshire"|"SY4 2JY"|"44 19 3932 8228"|""|"www.adcoteschool.org.uk"|"office@adcoteschool.co.uk"|"Girls"|"Independent School"|"All"|"Church of England"|176|71|"8-18 (7-18)"|"20200214124537"|"AA00078"|"[5Apr16]The Adcote website for international students is http://adcoteinternational.com/. This school website you have been looking at is usually used for HOME students, which is why you may find different information on there. 

[31May14] require online registration https://portal.adcoteinternational.com/login.php
Email: battie@academic-asia.com Password: hl2007"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, campus_enclosed, Caring_ex"
290|"Lime House School"|"Holm Hill, Dalston"|"UK"|"Carlisle"|"Cumbria"|"CA5 7BX"|"44 12 2871 0225"|"44 12 2871 0508"|"www.limehouseschool.co.uk"|"office@limehouseschool.co.uk"|"Co-Ed"|"Independent School"|"All"|"Inter denominational"|161|112|"8-18 (7-18)"|"20200222211239"|"AA00078"|"HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"YES School, value_added, chinese_many"
552|"Thornton College"|"Convent of Jesus and Mary, Thornton"|"UK"|"Milton Keynes"|"Buckinghamshire"|"MK17 0HJ"|"44 12 8081 2610"|"44 12 8082 4042"|"www.thorntoncollege.com"|"office@thorntoncollege.com"|"Girls"|"Independent School"|"All"|"Roman Catholic"|402|57|"8-18 (B:3-5,G:3-18)"|"20240208114737"|"AA00078"|"The School do not teach to A-Level and the girls study to GCSE, they then move on to Sixth Forms at other schools and colleges."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"campus_small, chinese_few, Caring_ex, value_for_money"
486|"St. James' School"|"22 Bargate"|"UK"|"Great Grimsby"|"Lincolnshire"|"DN34 4SY"|"44 14 7250 3260"|"44 14 7250 3275"|"www.saintjamesschool.co.uk"|"enquiries@saintjamesschool.co.uk"|"Co-Ed"|"Independent School"|"All"|"Church of England"|248|28|"8-19 (2-19)"|"20200225173241"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"value_for_money, campus_small, down_to_earth, school_near_town"
30017|"UKiset"|"4 Carlton Gardens, St James’s,"|"UK"|"London"|"London"|"SW1Y 5AA"|"44 20 7734 0161"|"44 20 7437 1764"|"www.ukiset.com"|"enquiries@ukiset.com"|"Co-Ed"|""|""|""|0|0|""|"20200512095912"|"AA00078"|"[3Aug17] Ukiset will increase the fee to GBP295 from 1 Sep 2017
[13Jan16] ukiset testcode: the logins are VALID for TWO WEEKS
[12Aug15] of 1stSeptember 2015 will NO LONGER ACCEPT scanned registration  forms, all registrations will require to be done ONLINE
[17July15] Please note for the future reference that  our ONLINE registrations is active now  so please do register your clients online, it’s faster  and easier. Please also note there is a choice of FIVE schools instead of three  to select from as it has been extended from the 1st of July."|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
545|"Royal Masonic School for Girls (The)"|"Rickmansworth Park"|"UK"|"Rickmansworth"|"Hertfordshire"|"WD3 4HF"|"44 19 2377 3168"|"44 19 2389 6729"|"https://www.rmsforgirls.com/"|"enquiries@royalmasonic.herts.sch.uk"|"Girls"|"Independent School 1"|"All"|"Non denominational"|976|81|"8-19 (2-19)"|"20241211181203"|"AA00011"|"[22Sep15] School will not insist on UKiset testing-If a family names us as one of their choices for the UKiset tests, we would like you to send us as much information as possible about the student, to help with our selection.  Once we receive the results from UKiset we will look at them, in conjunction with the information you have sent us, and let you know if we feel that candidate is suitable for our school.  If suitable, we would then expect the family to register and will look at all candidates in each year group who are suitable, before making our offers.  There will be no further tests required for students applying for entry to Years 10 and below, but girls applying to Year 12 will be asked to take papers in the subjects the wish to study

If a family decides NOT TO USE the UKiset test they should register in the normal way and their daughter will be asked to complete our own entrance papers, as in the past"|0|0|17|"Y"|"Y"|"Y"|"rms"|"***********************"|"down_to_earth, campus_enclosed, value_for_money"
404|"Rishworth School"|"Rishworth"|"UK"|"Sowerby Bridge"|"West Yorkshire"|"HX6 4QA"|"44 14 2282 2217"|"44 14 2282 0911"|"www.rishworth-school.co.uk"|"admin@rishworth-school.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|418|25|"8-19 (3-19)"|"20241211175118"|"AA00011"|""|0|0|17|"Y"|"Y"|"Y"|"rishworth"|"***********************"|"down_to_earth, friendly, rural, value_for_money, chinese_many"
30047|"King Henry VIII College, Malaysia"|"Persiaran Bestari, Cyber 9, 63000 Cyberjaya, Selangor, Malaysia"|"Malaysia"|"Cyberjaya"|"Selangor"|""|""|""|"www.kinghenryviii.edu.my"|""|"Co-Ed"|""|""|""|0|0|""|"20200226161035"|"AA00007"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
509|"Stover School"|"Stover"|"UK"|"Newton Abbot"|"Devon"|"TQ12 6QG"|"44 16 2635 4505"|"44 16 2636 1475"|"www.stover.co.uk"|"mail@stover.co.uk"|"Co-Ed"|"Independent School 1"|"All"|"Church of England"|529|32|"8-19 (3-19)"|"20220504115141"|"AA00078"|"[03Nov11] From September 2012 Stover will become a fully co-educational day and boarding school. Boys Boarding on site."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"YES School, down_to_earth, value_for_money, uni_link, induction"
298|"Longridge Towers School"|""|"UK"|"Berwick-upon-Tweed"|"Northumberland"|"TD15 2XQ"|"44 12 8930 7584"|"44 12 8930 2581"|"www.lts.org.uk"|""|"Co-Ed"|"Independent School"|"All"|"Non denominational"|326|18|"8-19 (3-19)"|"20200222211444"|"AA00078"|""|0|0|17|"N"|"Y"|"Y"|""|"***********************"|"down_to_earth, rural, value_for_money, friendly"
586|"Windermere School"|"Patterdale Road"|"UK"|"Windermere"|"Cumbria"|"LA23 1NW"|"44 15 3944 6164"|"44 15 3948 8414"|"www.windermereschool.co.uk"|"reception@wsaschool.com"|"Co-Ed"|"Independent School"|"All"|"Non denominational"|361|142|"8-19 (3-19)"|"20200222212751"|"AA00078"|"Old web site address: www.wsaschool.com/default.htm
 
When calling the School during Office hours, you will hear a list of options. pressing 0 to contact the School Office.
 
After the School Office is closed an alternative message can be heard, giving details for contacting the Boarding Houses."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, chinese_few, facilities_gd, IB"
30031|"Ludgrove School"|"Ludgrove,"|"UK"|"Wokingham,"|"Berkshire"|"RG40 3AB"|"118 978 9881"|""|"www.ludgrove.net"|""|"Boys"|"Independent School 1"|"Prep"|"Church of England"|182|182|"9 -13 (9-13)"|"20241206104041"|"AA00127"|"Full boarding"|0|0|17|"Y"|"N"|"N"|""|"***********************"|""
325|"Moreton Hall"|"Weston Rhyn"|"UK"|"Oswestry"|"Shropshire"|"SY11 3EW"|"44 16 9177 3671"|""|"www.moretonhall.org"|"admin@moretonhall.com"|"Girls"|"Independent School 1"|"Senior"|"Ecumenical"|390|257|"8-18 (0.25 -18)"|"20241211165305"|"AA00011"|""|0|0|17|"Y"|"Y"|"Y"|"moreton"|"***********************"|"campus_enclosed, campus_huge, rural, math, science"
134|"Culford School"|"Culford"|"UK"|"Bury St Edmunds"|"Suffolk"|"IP28 6TX"|"44 12 8472 8615"|"44 12 8472 8631"|"www.culford.co.uk"|"culfordschool@culford.co.uk"|"Co-Ed"|"Independent School 1"|"All"|"Methodist"|877|192|"8-18 (1-18)"|"20241207120845"|"AA00107"|""|0|0|17|"Y"|"Y"|"Y"|"culford"|"***********************"|"campus_huge, facilities_gd, activities_gd"
142|"Derby College"|"Derby College"|"UK"|"Derby"|"Derbyshire"|""|""|""|"www.derby-college.ac.uk"|""|"Co-Ed"|""|""|""|0|0|"16+ (16+)"|"20200313173805"|"AA00078"|""|0|0|17|"N"|"Y"|"Y"|""|"***********************"|""
30058|"GLPT"|""|"."|"."|"."|""|""|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20191004151115"|"AA00007"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30016|"AMADEUS International School Vienna"|"Bastiengasse 36-38"|"Austria"|"1180"|"Vienna"|""|"43 14 7030 3700"|"43 14 7030 3799"|"www.amadeus-vienna.com"|"info@amadeus-vienna.at"|"Co-Ed"|""|""|""|0|0|""|"20140430161201"|"AA00044"|"IB Primary Years Programme(PYP):grades1–5
IB Middle Years Programme(MYP):grades6–10
IB!Diploma Programme (DP): grades11–12"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30021|"Rockport School"|"Craigavad, Holywood"|"UK"|"Co. Down"|"Northern Ireland"|"BT18 0DD"|"44 28 9042 8372"|"44 28 9042 2608"|"www.rockportschool.com"|"info@rockportschool.com"|"Co-Ed"|"Independent School 1"|"All"|"Non-denominational"|265|34|"8-18 (2.5-18)"|"20241211175220"|"AA00011"|""|0|0|17|"N"|"Y"|"N"|"rockport"|"***********************"|"Caring_ex, down_to_earth, friendly, football, value_for_money, value_added"
570|"Warminster School"|"Church Street"|"UK"|"Warminster"|"Wiltshire"|"BA12 8PJ"|"44 19 8521 0100"|""|"www.warminsterschool.org.uk"|"admin@warminsterschool.org.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|529|126|"8-18 (2-18)"|"20241209155325"|"AA00011"|"Only 10 Hong Kong & 10 Mainland this year [04 June 2012]
 HTS - licence number : 0XQ81NEW6"|0|0|17|"Y"|"Y"|"Y"|"warminster"|"***********************"|"Caring_ex, activities_gd, down_to_earth, friendly, IB"
288|"LVS Ascot"|"London Road"|"UK"|"Ascot"|"Berkshire"|"SL5 8DR"|"44 13 4488 2770"|""|"www.lvs.ascot.sch.uk"|"office@lvs.ascot.sch.uk"|"Co-Ed"|"Independent School 1"|"All"|"Christian"|796|146|"8-18 (4-18)"|"20220503105926"|"AA00078"|"[Dec14] previously named Licensed Victuallers' School"|0|0|17|"Y"|"Y"|"Y"|"lvs"|"***********************"|"chinese_few, friendly, induction, Caring_ex"
468|"St. Peter's School"|"Clifton"|"UK"|"York"|"East Riding of Yorkshire"|"YO30 6AB"|"44 19 0452 7300"|"44 19 0452 7302"|"https://www.stpetersyork.org.uk/"|"enquiries@st-peters.york.sch.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|924|151|"8-18 (2-18)"|"20241209115632"|"AA00011"|"20200228: St. Olave's School (SCID:498) is the prep school of St. Peter's School.

4 Oct 13: DO NOT RECOMMEND ST PETER FROM NOW ON UNTIL FURTHER NOTICE. 

Entry criteria:
•Successful completion of entrance exam
•Good written and spoken English
•Academically strong
•L6 – must not be older than 17 years 3 months
•Year 10 – must not be older than 15 years and 3 months
•Year 9 – must not be older than 14 years and 3 months
Once a place has been offered and accepted we require a deposit equal to one term’s school fees. [08 Oct 2011]

we have 36 overseas students, 22 of which are from China or Hong Kong [24 Sept 2011]

age limits for 6th form entry:
Pupils should be at least 16 before September 1st
Pupils should be no more than 17 years and 3 months on September 1st. (7/9/2011)
Message from Jean:
We have about 25 international students at St Peter’s School and most of these are from China and Hong Kong with a few from Germany, Russia and America [02 March 11]"|0|0|17|"Y"|"N"|"Y"|""|"***********************"|""
391|"Read School"|"Drax"|"UK"|"Selby"|"North Yorkshire"|"YO8 8NL"|"44 17 5761 8248"|"44 17 5761 7432"|"www.readschool.co.uk"|"enquiries@readschool.co.uk"|"Co-Ed"|"Independent School"|"All"|"Church of England"|185|20|"8-18 (3-18)"|"20200225155043"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, Caring_ex, YES School, value_for_money, football"
60|"Bilton Grange School"|"Dunchurch"|"UK"|"Rugby"|"Warwickshire"|"CV22 6QU"|"44 17 8881 0217"|"44 17 8881 6922"|"www.biltongrange.co.uk"|""|"Co-Ed"|"Independent School 1"|"Prep"|"Church of England"|388|72|"8-13 (3-13)"|"20241206154006"|"AA00107"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
30162|"CATS Cambridge"|""|"N/A"|"N/A"|"N/A"|""|""|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20230207225319"|"AA00079"|""|0|0|17|"N"|"Y"|"N"|"catscam"|"***********************"|""
314|"Methodist College"|"1 Malone Road"|"UK"|"Belfast"|"Northern Ireland"|"BT9 6BY"|"44 28 9020 5205"|""|"www.methody.org"|"admissions@methody.org"|"Co-Ed"|"Independent School 1"|"All"|"Methodist"|2199|42|"8-18 (4-18)"|"20231027175140"|"AA00078"|"20231027: The College is no longer a Boarding School since 2010 and we no longer hold a licence to sponsor students.
HTS
School has changed to day school in 2010

20220503: No info on ISC/ ISI"|0|0|17|"Y"|"N"|"Y"|""|"***********************"|""
364|"Polam Hall School"|"Grange Road"|"UK"|"Darlington"|"County Durham"|"DL1 5PA"|"44 13 2546 3383"|"44 13 2538 3539"|"www.phs.woodard.co.uk"|"information@polamhall.com"|"Co-Ed"|"Stabis School"|"All"|"Non denominational"|298|51|"8-18 (4-19)"|"20200226115409"|"AA00078"|"[11Apr14] It is likely that it will become a free school starting from Sep15.  Sep 14 will be the last chance for non EU students joining the school. And starting from Sep15, most of the students will be British students in the school giving overseas student a genuine “British” boarding life.

HTS
 start boy boarding from Sep11"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
30075|"Orwell Park School"|"Nacton"|"UK"|"Ipswich"|"Suffolk"|"IP10 0ER"|"+44 (0)1473 659225"|""|"https://orwellpark.co.uk"|""|"Co-Ed"|""|"Prep"|""|286|134|"8-13 (2.5-13)"|"20201222154302"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
156|"Eagle House"|"Eagle House"|"UK"|"Sandburst"|"Berkshire"|"GU47 8PH"|"44 13 4477 2134"|"44 13 4477 9039"|"www.eaglehouseschool.com"|"info@eaglehouseschool.com"|"Co-Ed"|"Independent School"|"Prep"|"Church of England"|385|50|"8-13 (2-13)"|"20221117120340"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
222|"Highfield & Brookham Schools"|"Highfield Lane"|"UK"|"Liphook"|"West Sussex"|"GU30 7LQ"|"44 14 2872 8000"|"44 14 2872 8001"|"www.highfieldschool.org.uk"|""|"Co-Ed"|"Independent School 1"|"Prep"|"Church of England"|474|66|"8-13 (2-13)"|"20241209153528"|"AA00107"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
127|"Clifton College Preparatory School"|"The Avenue"|"UK"|"Clifton"|"Bristol"|"BS8 3HE"|"44 11 7315 7502"|"44 11 7315 7504"|"www.cliftoncollegeuk.com/prep/"|"lwoodward@clifton-college.avon.sch.uk"|"Co-Ed"|"Independent School"|"Prep"|"Inter denominational"|596|69|"8-13 (2-13)"|"20200218193324"|"AA00078"|"20200218: Clifton College (SCID:125) is the senior school of Clifton College Preparatory School. There are also pre-prep school and nursery in Clifton College."|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
108|"Cheam School"|"Headley"|"UK"|"Newbury"|"Berkshire"|"RG19 8LD"|"44 16 3526 8242"|"44 16 3526 9345"|"www.cheamschool.com"|"office@cheamschool.co.uk"|"Co-Ed"|"Independent School"|"Prep"|"Church of England"|395|60|"8-13 (2-13)"|"20200222175420"|"AA00078"|"[11May16] do NOT offer full boarding at Cheam"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
617|"Old Buckenham Hall"|"Brettenham Park"|"UK"|"Brettenham, Ipswich"|"Suffolk"|"IP7 7PH"|"44 14 4974 0252"|"44 14 4974 0955"|"www.obh.co.uk"|"registar@obh.co.uk"|"Co-Ed"|"Independent School"|"Prep"|"Non denominational"|202|70|"7-13 (7-13)"|"20200225145032"|"AA00078"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"rural, chinese_few"
540|"Pilgrims' School (The)"|"3 The Close"|"UK"|"Winchester"|"Hampshire"|"SO23 9LT"|"44 19 6285 4189"|"44 19 6284 3610"|"www.thepilgrims-school.co.uk/"|"info@pilgrims-school.co.uk"|"Boys"|"Independent School 1"|"Prep"|"Church of England"|235|78|"8-13 (4-13)"|"20241206161823"|"AA00011"|""|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"Non-comm, chinese_few, music_ex, school_near_town, traditional"
179|"Felsted Preparatory School"|"Felsted"|"UK"|"Dunmow"|"Essex"|"CM6 3JL"|"44 13 7182 2610"|"44 13 7182 2617"|"https://www.felsted.org/"|"info@felstedprep.org"|"Co-Ed"|"Independent School"|"Prep"|"Church of England"|509|44|"8-13 (4-13)"|"20200222183613"|"AA00078"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
587|"Windlesham House School"|"Washington"|"UK"|"Pulborough"|"West Sussex"|"RH20 4AY"|""|"44 19 0387 4702"|"www.windlesham.com"|""|"Co-Ed"|"Independent School"|"Prep"|"Church of England"|326|163|"8-13 (4-13)"|"20200222212610"|"AA00078"|"[19Jan17] Pls note that from Sep 2017, application to Caterham for Y7 & 8 will join Windlesham House (a prep school), but the progression to Caterham is guaranteed."|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
30019|"Summer Fields School"|"Mayfield Road"|"UK"|"Oxford"|"Oxford"|"OX2 7EN"|"44 1865 454433"|""|"www.summerfields.com"|""|"Boys"|"Independent School 1"|"Prep"|"Church of England"|335|171|"8-13 (4-13)"|"20220730203224"|"AA00007"|""|0|0|17|"N"|"N"|"N"|""|"***********************"|"Non-comm"
30032|"Papplewick"|"Windsor Road"|"UK"|"Ascot"|"Berkshire"|"SL5 7LH"|"1344 621488"|""|"www.papplewick.org.uk"|""|"Boys"|"Independent School 1"|"Prep"|"Church of England"|223|88|"8-13 (6-13)"|"20241211172504"|"AA00011"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
131|"Cothill House"|"."|"UK"|"Nr. Abingdon"|"Oxfordshire"|"OX13 6JL"|"44 18 6539 0800"|"44 18 6539 0205"|"www.cothill.net"|"jane@cothill.net"|"Boys"|"Independent School"|"Prep"|"Church of England"|187|187|"8-13 (8-13)"|"20200313164224"|"AA00078"|"Full boarding
14Nov13: Cothill House is part of the Cothill Educational Trust (www.cothill-trust.net)"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, football"
30216|"Charterhouse Square School"|""|"UK"|"London"|"London & Greater London"|""|""|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20241116104706"|"AA00084"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
673|"Moyles Court School"|"Moyles Court"|"UK"|"Ringwood"|"Hampshire"|"BH24 3NF"|"44 14 2547 2856"|"44 14 2547 4715"|"www.moylescourt.co.uk"|"info@moylescourt.co.uk"|"Co-Ed"|"Independent School"|"All"|"Church of England"|207|33|"8-16 (3-16)"|"20200225142844"|"AA00078"|""|0|0|17|"Y"|"Y"|"N"|"moylescourt"|"***********************"|""
30218|"Oporto British School"|"Rua da Cerca, 338 Foz do Douro 4150-201 Porto"|"Portugal"|"Porto"|"Porto"|""|""|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20241125123820"|"AA00127"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30055|"Global Space Design Challenge"|""|"UK"|"NA"|"NA"|""|"44 (0)7584 190 961"|""|""|""|"Co-Ed"|"Summer School"|""|""|0|0|""|"20200214185345"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
