"school_id"|"name"|"address"|"country"|"city"|"county"|"postcode"|"tel"|"fax"|"website"|"email"|"schooltype"|"si"|"sp"|"ra"|"pupilno"|"boarderno"|"boarderage"|"lastupdate"|"staffid"|"remarks"|"lat"|"lng"|"childvisaage"|"case"|"case"|"case"|"loginname"|"loginpassword"|"keyword"
1718|"Bournemouth Collegiate School"|"College Road, Southbourne"|"UK"|"Bournemouth"|"Dorset"|"BH5 2DY"|"44 12 0243 6550"|"44 12 0214 8030"|"www.bournemouthcollegiateschool.co.uk"|"senior-admin@bournemouthcollegiateschool.co.uk"|"Co-Ed"|"Independent School"|"All"|"Christian"|410|105|"11-18"|"20140215103351"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1719|"Cardiff Sixth Form College"|"1&3 Trinity Court, 21-27, Newport Road"|"UK"|"Cardiff"|"."|"CF24 0AA"|"44 29 2049 3121"|""|"www.ccoex.com/"|"enquiries@ccoex.com"|"Co-Ed"|"Independent College"|""|"Non denominational"|304|276|"16-19"|"20140215103620"|"AA00025"|"[8 Jan 2013]
 It is entirely up to the student if they want to return school prior to the term start.
 The College does arrange airport pick from Heathrow at a cost of £195. We provide accommodation during end of term holidays (except summer).
 
[4 Jan 2013] Complimentary airport pickup will be offered on the 7th of September 2013 from Heathrow terminal 3.
 
Fee: GBP 27000/ year, students are asked to pay in two installments, first in 1st week of August, second in Feb. AS Results will not provide to students who have not paid the 1st installment of the second year. [29 Oct 2012]
 Please be awared that a change in term date has been found in School Website, details listed under supplementary info section [10 March 2012]
 Sept 2012 Entry: the induction will commence on the 28th August [10 Jan 2012] 
The College has arranged for the police to attend on our Induction Day to sort out all students police registration [31 Aug 2012]
 HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1720|"Christ's Hospital"|"."|"UK"|"Horsham"|"West Sussex"|"RH13 0LJ"|"44 14 0321 1293"|"44 14 0321 1580"|"www.christs-hospital.org.uk"|"enquiries@christs-hospital.org.uk"|"Co-Ed"|"Independent School"|"All"|"Church of England"|870|810|"11-18"|"20140215103753"|"AA00025"|"SKYPE ID ""HM-office-2010""
RH13 0YP - old post code"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1721|"Downside School"|"Stratton on the Fosse, Radstock"|"UK"|"Bath"|"Somerset"|"BA3 4RJ"|"44 17 6123 5100"|""|"www.downside.co.uk"|"admin@downside.co.uk"|"Co-Ed"|"Independent School"|"All"|"Catholic"|344|277|"11-18"|"20140215104004"|"AA00025"|"Headmaster's Secretary: Marilyn Miland"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1722|"Ellesmere College"|""|"UK"|"Ellesmere"|"Shropshire"|"SY12 9AB"|"44 16 9162 2321"|"44 16 9162 3286"|"www.ellesmere.com"|""|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|579|271|"10-18"|"20140215104250"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1723|"Gloucestershire College"|"Princess Elizabeth Way"|"UK"|"Cheltenham"|"Gloucestershire"|"GL51 7SJ"|""|""|"www.gloscol.ac.uk"|""|"Co-Ed"|"Further Education College"|""|"Non denominational"|3000|0|"N/A"|"20121213114001"|"AA00032"|"There are 25 rooms available in halls of residence for international students, HTS
 SLN : ND8RYN2E3"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1724|"Godolphin School"|"Milford Hill"|"UK"|"Salisbury"|"Wiltshire"|"SP1 2RA"|"44 17 2243 0500"|""|"www.godolphin.org"|""|"Girls"|"Independent School"|"Senior"|"Anglican"|425|170|"8-18"|"20140215104602"|"AA00025"|"HTS, Sponsor Licence Number: YATGQMHY3"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1725|"Harrogate Ladies' College"|"Clarence Drive"|"UK"|"Harrogate"|"North Yorkshire"|"HG1 2QG"|"44 14 2350 4543"|"44 14 2356 8893"|"www.hlc.org.uk"|"enquire@hlc.org.uk"|"Girls"|"Independent School"|"All"|"Anglican"|360|158|"11-18"|"20140215104842"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1726|"Kelly College"|"."|"UK"|"Tavistock"|"Devon"|"PL19 0HZ"|"44 18 2281 3100"|"44 18 2261 2050"|"www.kellycollege.com"|"admissions@kellycollege.com"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|288|150|"7-18"|"20140215105049"|"AA00025"|"Percentage of Boys and Girls: 45% Girls and 55% Boys
 Number of Boarders: 50% Boarding (27% Full, 23% Weekly), 50% Day Pupils
 Kelly College’s Sponsor Licence number is X9GYXQCW6"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1727|"King William's College"|""|"UK"|"Castletown"|"Isle of Man"|"IM9 1TP"|"44 16 2482 0400"|"44 16 2482 4287"|"kwc.im/king-williams-college/college-home"|"reception@kwc.sch.im"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|381|95|"11-18"|"20140215105303"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1728|"King’s Hall School and King’s College, Taunton"|""|"UK"|""|""|""|""|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20130621204111"|"AA00003"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1729|"King's Rochester"|"Satis House, Boley Hill"|"UK"|"Rochester"|"Kent"|"ME1 1TE"|"44 16 3488 8555"|""|"www.kings-rochester.co.uk"|"info@kings-rochester.co.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|640|59|"11-18"|"20140215105952"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1730|"Reed's School"|"Sandy Lane"|"UK"|"Cobham"|"Surrey"|"KT11 2ES"|"44 19 3286 9044"|"44 19 3286 9046"|"www.reeds.surrey.sch.uk"|"admissions@reeds.surrey.sch.uk"|"Boys (6G)"|"Independent School"|"All"|"Church of England"|655|90|"11-19"|"20140215110227"|"AA00025"|"[02 Aug 2011]
 For 2012 application, we will be able to take 4 or 5 Sixth Formers (a mixture of boys and girls), for year 9 places, we are already full, but We can certainly consider boys for both Year 7 and Year 10 places but again they would need to be very strong candidates with music being an advantage
 
[29 July 2011]
 The Close (which is the Boarding House for Years 7 & 8 can take 12 boys and will be full in September with 6 in Year 7 and 6 in Year 8. 

School House (for Years 9, 10 & 11) holds 42 boys and is also full.
 
Sixth Form House (Years 12& 13) can take 43 Sixth Formers and again full with 31 Boys and 12 Girls.
 
Reed’s Sponsor License Number was 4N52AJRGX"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1731|"Rishworth School"|"Rishworth"|"UK"|"Sowerby Bridge"|"West Yorkshire"|"HX6 4QA"|"44 14 2282 2217"|"44 14 2282 0911"|"www.rishworth-school.co.uk"|"admin@rishworth-school.co.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|471|89|"10-18"|"20140215110424"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1732|"Ryde School"|"7 Queen's Road"|"UK"|"Ryde"|"Isle of Wight"|"PO33 3BE"|"44 19 8356 2229"|"44 19 8356 4714"|"www.rydeschool.org.uk"|""|"Co-Ed"|"Independent School"|"All"|"Christian"|752|64|"10-18"|"20140215110745"|"AA00025"|"SLN number is: 93QDJEQ74 

Skype Address: Nicholas_England"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1733|"Trent College"|"Derby Road"|"UK"|"Long Eaton"|"Nottinghamshire"|"NG10 4AD"|""|""|"www.trentcollege.net"|"enquiries@trentcollege.net"|"Co-Ed"|"Independent School"|"Senior"|"Anglican"|764|159|"11-18"|"20140215111140"|"AA00025"|"- UK Sponsor License number: NM63JQCC7
 - The network of Trent College cannot support Skype Interview, if there is any interview with Trent College, it’s better to use telephone interview instead (17 June 2011)"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1734|"Westbourne School"|"Hickman Road"|"UK"|"Penarth, Cardiff"|"South Wales"|"CF64 2AJ"|"44 29 2070 5705"|"44 29 2070 9988"|"www.westbourneschool.com"|"enquiries@westbourneschool.com"|"Co-Ed"|"Independent School"|"All"|"Non denominational"|158|19|"12-18"|"20140215111409"|"AA00025"|"English for Academic Purposes Course [16 Mar 11]
 IB only at 6th Form, homestay only, OEA not eligible, HTS, 
SLN : H5BJB8U21"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1735|"Study Links International"|"6 Carr Lane, Low Moor"|"UK"|"-"|"-"|"BD12 0QS"|"44 12 7467 0784"|"44 12 7460 3029"|"www.studylinks.co.uk"|"info@studylinks.co.uk"|"Co-Ed"|""|""|""|0|0|""|"20131228110529"|"AA00025"|"online application form for Standard & Full guardianship services:

studylinksdb.co.uk/OnlineForm/studentRegistration.aspx?"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1736|"King's School, Peterborough"|"King's School, Park Road"|"UK"|"Peterborough"|"East Yorkshire"|"PE1 2UE"|"44 17 3375 1541"|"44 17 3375 1542"|"www.kings.peterborough.sch.uk/"|"admissions@kings.peterborough.sch.uk"|"Co-Ed"|"Independent School"|"Senior"|""|769|611|"12-18"|"20131227134439"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1737|"King's School, Peterborough"|"King's School, Park Road"|"UK"|"Peterborough"|"Peterborough"|"PE1 2UE"|"44 17 3375 1541"|"44 17 3375 1542"|"www.kings.peterborough.sch.uk/"|"admissions@kings.peterborough.sch.uk"|"Co-Ed"|"Independent School"|"Senior"|""|769|611|"12-18"|"20140309132622"|"AA00007"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1738|"New College"|"New College, Durham."|"UK"|""|""|""|""|""|""|""|"Co-Ed"|""|""|"Church of England"|0|0|""|"20130108114312"|"AA00032"|"Further Education College"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1739|"New College"|"New College, Durham."|"UK"|"Durham"|"Durham"|""|""|""|"www.newcollegedurham.ac.uk"|""|"Co-Ed"|""|""|"Church of England"|0|0|""|"20140309143522"|"AA00007"|"Further Education College"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1740|"Shapwick School - Senior & Sixth Form"|"Shapwick Manor, Shapwick"|"UK"|"Nr. Bridgwater"|"Somerset"|"TA7 9NJ"|"44 14 5821 0384"|"44 14 5821 0111"|"www.shapwickschool.com"|"senior@shapwickschool.com (Senior School) / sixthform@shapwickschool.com (Sixth Form School)"|"Co-Ed"|""|""|""|0|98|""|"20131228102704"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1741|"Buckswood School"|"."|"UK"|"Uckfield"|"East Sussex"|"TN22 3PT"|""|""|"www.buckswood.co.uk"|""|"Co-Ed"|"Independent School"|"Senior"|""|350|200|"10-19"|"20121211105650"|"AA00032"|"HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1742|"Buckswood St George's"|"Westwood House, 7 Holmesdale Gardens"|"UK"|"Hastings"|"East Sussex"|"TN34 1LY"|"44 14 2481 3696"|""|"www.buckswoodstgeorges.co.uk"|""|"Co-Ed"|""|""|""|0|0|""|"20131112211350"|"AA00003"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1743|"Bosworth Independent College"|"Nazareth House, Barrack Road"|"UK"|"Northampton"|"Northamptonshire"|"NN2 6AF"|""|""|"www.bosworthcollege.com"|""|"Co-Ed"|"Independent College"|""|"Non denominational"|298|225|"14-19"|"20140219185224"|"AA00003"|"Kim COOKE, airport transfer, stga02@bosworthcollege.com 
Anne Bell: Finance & Resources Manager [anne@bursar.plus.com]
 HTS
 SPONSOR LICENCE NUMBER: YA62NW1R5
 
Bosworth expect students to pay all fee yearly. The best they can do is 2 instalments."|0|0|17|"Y"|"Y"|"Y"|"bosworth"|"***********************"|""
1744|"Bosworth Independent College"|"Nazareth House, Barrack Road"|"UK"|"Northampton"|"Northamptonshire"|"NN2 6AF"|"44 16 0423 9995"|"44 16 0423 9996"|"www.bosworthcollege.com"|""|"Co-Ed"|"Independent College"|""|"Non denominational"|298|225|"14-19"|"20140312101228"|"AA00044"|"Kim COOKE, airport transfer, stga02@bosworthcollege.com 
Anne Bell: Finance & Resources Manager [anne@bursar.plus.com]
 HTS
 SPONSOR LICENCE NUMBER: YA62NW1R5
 
Bosworth expect students to pay all fee yearly. The best they can do is 2 instalments."|0|0|17|"Y"|"Y"|"Y"|"bosworth"|"***********************"|""
1745|"Bosworth Independent College"|"Nazareth House, Barrack Road"|"UK"|"Northampton"|"Northamptonshire"|"NN2 6AF"|"44 16 0423 9995"|"44 16 0423 9996"|"www.bosworthcollege.com"|""|"Co-Ed"|"Independent College"|""|"Non denominational"|298|225|"14-19"|"20140312125133"|"AA00044"|"HTS
SPONSOR LICENCE NUMBER: YA62NW1R5
 
Bosworth expect students to pay all fee yearly. The best they can do is 2 instalments."|0|0|17|"Y"|"Y"|"Y"|"bosworth"|"***********************"|""
1746|"Truro School"|"Trennick Lane"|"UK"|"Truro"|"Cornwall"|"TR1 1TH"|""|""|"www.truroschool.com"|"enquiries@truroschool.com"|"Co-Ed"|"Independent School"|"Senior"|"Methodist"|780|65|"10-19"|"20130827114625"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1747|"St. John's College"|"Grove Road South"|"UK"|"Southsea"|"Hampshire"|"PO5 3QW"|"44 23 9281 5118"|"44 23 9287 3603"|"www.stjohnscollege.co.uk"|"info@stjohnscollege.co.uk"|"Co-Ed"|"Independent School"|"All"|"Roman Catholic"|629|102|"9-18"|"20131120104121"|"AA00003"|"[7 Mar 2013] new A Level course (Accounting and Sports Science) from Sept 2013. Please refer to Server for more details

St John's College - Sponsor Licence 2R38P5VR3"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1748|"Stonyhurst College"|"Stonyhurst"|"UK"|"Clitheroe"|"Lancashire"|"BB7 9PZ"|""|""|"www.stonyhurst.ac.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Roman Catholic"|465|295|"12-18"|"20130827113419"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1749|"Stonyhurst College"|"Stonyhurst"|"UK"|"Clitheroe"|"Lancashire"|"BB7 9PZ"|"44 12 5482 6345"|""|"www.stonyhurst.ac.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Roman Catholic"|465|295|"12-18"|"20140313102241"|"AA00044"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1750|"St. Edmund's School"|"St. Thomas' Hill"|"UK"|"Canterbury"|"Kent"|"CT2 8HU"|"44 12 2747 5600"|"44 12 2747 1083"|"www.stedmunds.org.uk"|"seniorschool@stedmunds.org.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|526|133|"8-19"|"20131228104211"|"AA00025"|"Offering Economics into A level options [02 Dec 11]

Presently we have boarding for 100 and 40 are overseas [12 March 2011]

Mrs. Louise MOELWYN-HUGHES - new Head from Sept 2011 (12 Feb 11)

Skype ID: admissionsstedmunds"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1751|"St. Edmund's School"|"St. Thomas' Hill"|"UK"|"Canterbury"|"Kent"|"CT2 8HU"|"44 12 2747 5600"|"44 12 2747 1083"|"www.stedmunds.org.uk"|"seniorschool@stedmunds.org.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|526|133|"8-19"|"20140313104116"|"AA00044"|"Presently we have boarding for 100 and 40 are overseas [12 March 2011]

Mrs. Louise MOELWYN-HUGHES - new Head from Sept 2011 (12 Feb 11)

Skype ID: admissionsstedmunds"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1752|"St. Edmund's School"|"St. Thomas' Hill"|"UK"|"Canterbury"|"Kent"|"CT2 8HU"|"44 12 2747 5600"|"44 12 2747 1083"|"www.stedmunds.org.uk"|"seniorschool@stedmunds.org.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|526|133|"8-19"|"20140313104342"|"AA00044"|"Presently we have boarding for 100 and 40 are overseas [12 March 2011]

Mrs. Louise MOELWYN-HUGHES - new Head from Sept 2011 (12 Feb 11)

[13Mar14] http://www.englishukeast.com/news/article/St-Edmunds-College-is-Top-of-Exceptional-Summer-Schools

Skype ID: admissionsstedmunds"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1753|"St. Edmund's School"|"St. Thomas' Hill"|"UK"|"Canterbury"|"Kent"|"CT2 8HU"|"44 12 2747 5600"|"44 12 2747 1083"|"www.stedmunds.org.uk"|"seniorschool@stedmunds.org.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|526|133|"8-19"|"20140313104505"|"AA00044"|"[12Mar11] Presently we have boarding for 100 and 40 are overseas

[12Feb11] Mrs. Louise MOELWYN-HUGHES - new Head from Sept 2011

[13Mar14] http://www.englishukeast.com/news/article/St-Edmunds-College-is-Top-of-Exceptional-Summer-Schools

Skype ID: admissionsstedmunds"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1754|"Royal Russell School"|"Coombe Lane"|"UK"|"Croydon"|"Surrey"|"CR9 5BX"|"44 20 8657 4433"|"44 20 8657 9555"|"www.royalrussell.co.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|595|136|"11-19"|"20131228101820"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1755|"Royal Russell School"|"Coombe Lane"|"UK"|"Croydon"|"Surrey"|"CR9 5BX"|"44 20 8657 3669"|"44 20 8657 9555"|"www.royalrussell.co.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|589|133|"11-19"|"20140313124746"|"AA00044"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1756|"Beechwood Sacred Heart School"|"12 Pembury Road"|"UK"|"Tunbridge Wells"|"Kent"|"TN2 3QD"|""|""|"www.beechwood.org.uk"|"bsh@beechwood.org.uk"|"Co-Ed"|"Independent School"|"All"|"Roman Catholic"|400|50|"11-18"|"20140219185116"|"AA00003"|"[3 OCt 2013] will be taking boys into boarding from September 2014

[20 Apr 2013]From this September, Mr Lennon will introduce into the curriculum a new cognitive development course, known as COGS.

Following the move to co-ed which began in 2008, BSH has continued to offer boarding places to girls only. We cannot at present extend this to boys, but we can accept applications from boys for Sixth Form as day pupils whilst living with local host families. (16/3/2010)
SPONSOR LICENCE NUMBER: 5XU7VB7Q9"|0|0|17|"Y"|"Y"|"Y"|"beechwood"|"***********************"|""
1757|"St. John's College"|"Grove Road South"|"UK"|"Southsea"|"Hampshire"|"PO5 3QW"|"44 23 9281 5118"|"44 23 9287 3603"|"www.stjohnscollege.co.uk"|"info@stjohnscollege.co.uk"|"Co-Ed"|"Independent School"|"All"|"Roman Catholic"|629|102|"9-18"|"20140312145555"|"AA00044"|"St John's College - Sponsor Licence 2R38P5VR3"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1758|"Bradfield College"|"Bradfield"|"UK"|"Reading"|"Berkshire"|"RG7 6AR"|"44 11 8964 4500 (reception)"|""|"www.bradfieldcollege.org.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|722|608|"12-19"|"20131224103400"|"AA00025"|"HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1759|"Bradfield College"|"Bradfield"|"UK"|"Reading"|"Berkshire"|"RG7 6AR"|"44 11 8964 4500 (reception)"|""|"www.bradfieldcollege.org.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|722|608|"13-19"|"20140313145343"|"AA00044"|"HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1760|"Bradfield College"|"Bradfield"|"UK"|"Reading"|"Berkshire"|"RG7 6AR"|"44 11 8964 4500 (reception)"|""|"www.bradfieldcollege.org.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|770|608|"13-19"|"20140313145405"|"AA00044"|"HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1761|"Trent College"|"Derby Road"|"UK"|"Long Eaton"|"Nottinghamshire"|"NG10 4AD"|""|""|"www.trentcollege.net"|"enquiries@trentcollege.net"|"Co-Ed"|"Independent School"|"Senior"|"Anglican"|764|159|"11-18"|"20140219190655"|"AA00003"|"- UK Sponsor License number: NM63JQCC7
 - The network of Trent College cannot support Skype Interview, if there is any interview with Trent College, it’s better to use telephone interview instead (17 June 2011)"|0|0|17|"Y"|"Y"|"Y"|"trent"|"***********************"|""
1762|"Trent College"|"Derby Road"|"UK"|"Long Eaton"|"Nottinghamshire"|"NG10 4AD"|"44 11 5849 4949"|""|"www.trentcollege.net"|"enquiries@trentcollege.net"|"Co-Ed"|"Independent School"|"Senior"|"Anglican"|764|159|"11-18"|"20140313161857"|"AA00044"|"UK Sponsor License number: NM63JQCC7
[17June11] The network of Trent College cannot support Skype Interview, if there is any interview with Trent College, it’s better to use telephone interview instead"|0|0|17|"Y"|"Y"|"Y"|"trent"|"***********************"|""
1763|"Trent College"|"Derby Road"|"UK"|"Long Eaton"|"Nottinghamshire"|"NG10 4AD"|"44 11 5849 4949"|"44 11 5849 4997"|"www.trentcollege.net"|"enquiries@trentcollege.net"|"Co-Ed"|"Independent School"|"Senior"|"Anglican"|764|159|"11-18"|"20140313161920"|"AA00044"|"UK Sponsor License number: NM63JQCC7
[17June11] The network of Trent College cannot support Skype Interview, if there is any interview with Trent College, it’s better to use telephone interview instead"|0|0|17|"Y"|"Y"|"Y"|"trent"|"***********************"|""
1764|"Heathfield School"|"London Road"|"UK"|"Ascot"|"Berkshire"|"SL5 8BQ"|"44 13 4489 8343"|"44 13 4489 0689"|"www.heathfieldschool.net"|"registrar@heathfieldschool.net"|"Girls"|"Independent School"|"All"|"Christian"|190|190|"11-18"|"20131116131224"|"AA00003"|"School renamed as Heathfield School in 2009"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
1765|"Coventry Technical College"|"Butts"|"UK"|"Coventry"|"West Midlands"|"CV1 3GD"|""|""|"www.covcollege.ac.uk"|""|"Co-Ed"|""|""|""|0|0|""|"20120806190150"|""|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
